timestamp,ICMP loss,ICMP ping,ICMP response time,U_ Bits_ received,U_ Bits_ sent,U_ Duplex_ status,U_Inbound_ packets_ discarded,U_ Inbound_ packets_ with _errors,U_Interface_ type,U_ Operational_ status,U_Outbound_ packets_ with_ errors,U_Outbound_ packets_ discarded,U_ Speed,B1_Bits_ received,B1_Bits_ sent,B1_ Duplex _status,B1_ Inbound_ packets_ discarded,B1_Inbound_ packets_ with_ errors,B1_ Interface_ type,B1_Operational_ status,B1_Outbound_ packets_ with_ errors,B1_ Outbound_ packets_ discarded,B1_Speed,P1_ Bits_ received,P1_Bits _sent,P1_ Duplex_ status,P1_ Inbound_ packets_ discarded,P1_Inbound _packets_ with_ errors,P1_ Interface_ type,P1_Operational _status,P1_ Outbound_ packets_ discarded,P1_ Outbound _packets_ with_ errors,P1_Speed,SNMP agent availability,Uptime (network),class,Device_name,Hop_to_server,Hop_to_core,downstream_dependents,path_up
1762501320,0,1,0.0268,3132584,45181,2,0,0,6,1,0,0,10000000,46128,1055955,2,0,0,6,1,0,0,10000000,2731,2691,3,0,0,6,1,0,0,100000000,1,3498,H,CORE-R1,2,0,12,1
1762501380,0,1,0.031866667,3194752,44864,2,0,0,6,1,0,0,10000000,46192,1061656,2,0,0,6,1,177,0,10000000,2440,2520,3,0,0,6,1,0,0,100000000,1,3558,H,CORE-R1,2,0,12,1
1762501440,0,1,0.019866667,3110432,44752,2,0,0,6,1,0,0,10000000,45915,1062957,2,0,0,6,1,0,0,10000000,2587,2701,3,0,0,6,1,0,0,100000000,1,3618,H,CORE-R1,2,0,12,1
1762501500,0,1,0.0277,3026112,44640,2,0,0,6,1,0,0,10000000,45637,1064259,2,0,0,6,1,0,0,10000000,2733,2883,3,0,0,6,1,0,0,100000000,1,3678,H,CORE-R1,2,0,12,1
1762501560,0,1,0.026366667,2941792,44528,2,0,0,6,1,0,0,10000000,45360,1065560,2,0,0,6,1,155,0,10000000,2880,3064,3,0,0,6,1,0,0,100000000,1,3738,H,CORE-R1,2,0,12,1
1762501620,0,1,0.022533333,3018005,44523,2,0,0,6,1,0,0,10000000,45584,1060461,2,0,0,6,1,0,0,10000000,2744,2904,3,0,0,6,1,0,0,100000000,1,3799,H,CORE-R1,2,0,12,1
1762501680,0,1,0.0294,3094219,44517,2,0,0,6,1,0,0,10000000,45808,1055363,2,0,0,6,1,0,0,10000000,2608,2744,3,0,0,6,1,0,0,100000000,1,3858,H,CORE-R1,2,0,12,1
1762501740,0,1,0.020033333,3170432,44512,2,0,0,6,1,0,0,10000000,46032,1050264,2,0,0,6,1,176,0,10000000,2472,2584,3,0,0,6,1,0,0,100000000,1,3918,H,CORE-R1,2,0,12,1
1762501800,0,1,0.0189,3179461,44781,2,0,0,6,1,0,0,10000000,46064,1052613,2,0,0,6,1,0,0,10000000,2712,3669,3,0,0,6,1,0,0,100000000,1,3978,H,CORE-R1,2,0,12,1
1762501860,0,1,0.025566667,3188491,45051,2,0,0,6,1,0,0,10000000,46096,1054963,2,0,0,6,1,0,0,10000000,2952,4755,3,0,0,6,1,0,0,100000000,1,4038,H,CORE-R1,2,0,12,1
1762501920,0,1,0.0283,3197520,45320,2,0,0,6,1,0,0,10000000,46128,1057312,2,0,0,6,1,177,0,10000000,3192,5840,3,0,0,6,1,0,0,100000000,1,4098,H,CORE-R1,2,0,12,1
1762501980,0,1,0.0335,3201168,44992,2,0,0,6,1,0,0,10000000,45931,1058520,2,0,0,6,1,0,0,10000000,2928,4888,3,0,0,6,1,0,0,100000000,1,4157,H,CORE-R1,2,0,12,1
1762502040,0,1,0.023533333,3204816,44664,2,0,0,6,1,0,0,10000000,45733,1059728,2,0,0,6,1,0,0,10000000,2664,3936,3,0,0,6,1,0,0,100000000,1,4217,H,CORE-R1,2,0,12,1
1762502100,0,1,0.028133333,3208464,44336,2,0,0,6,1,0,0,10000000,45536,1060936,2,0,0,6,1,178,0,10000000,2400,2984,3,0,0,6,1,0,0,100000000,1,4277,H,CORE-R1,2,0,12,1
1762502160,0,1,0.03,3171003,46005,2,0,0,6,1,0,0,10000000,47296,1047048,2,0,0,6,1,0,0,10000000,2389,2771,3,0,0,6,1,0,0,100000000,1,4339,H,CORE-R1,2,0,12,1
1762502220,0,1,0.0333,3133541,47675,2,0,0,6,1,0,0,10000000,49056,1033160,2,0,0,6,1,0,0,10000000,2379,2557,3,0,0,6,1,0,0,100000000,1,4398,H,CORE-R1,2,0,12,1
1762502280,0,1,0.0228,3096080,49344,2,0,0,6,1,0,0,10000000,50816,1019272,2,0,0,6,1,174,0,10000000,2368,2344,3,0,0,6,1,0,0,100000000,1,4458,H,CORE-R1,2,0,12,1
1762502340,0,1,0.0333,3088259,47677,2,0,0,6,1,0,0,10000000,49144,1021408,2,0,0,6,1,0,0,10000000,2384,2363,3,0,0,6,1,0,0,100000000,1,4518,H,CORE-R1,2,0,12,1
1762502400,0,1,0.024433333,3080437,46011,2,0,0,6,1,0,0,10000000,47472,1023544,2,0,0,6,1,0,0,10000000,2400,2381,3,0,0,6,1,0,0,100000000,1,4577,H,CORE-R1,2,0,12,1
1762502460,0,1,0.0231,3072616,44344,2,0,0,6,1,0,0,10000000,45800,1025680,2,0,0,6,1,170,0,10000000,2416,2400,3,0,0,6,1,0,0,100000000,1,4638,H,CORE-R1,2,0,12,1
1762502520,0,1,0.024066667,3063773,45509,2,0,0,6,1,0,0,10000000,47029,1029723,2,0,0,6,1,0,0,10000000,2429,2408,3,0,0,6,1,0,0,100000000,1,4698,H,CORE-R1,2,0,12,1
1762502580,0,1,0.031466667,3054931,46675,2,0,0,6,1,0,0,10000000,48259,1033765,2,0,0,6,1,0,0,10000000,2443,2416,3,0,0,6,1,0,0,100000000,1,4758,H,CORE-R1,2,0,12,1
1762502640,0,1,0.026233333,3046088,47840,2,0,0,6,1,0,0,10000000,49488,1037808,2,0,0,6,1,167,0,10000000,2456,2424,3,0,0,6,1,0,0,100000000,1,4818,H,CORE-R1,2,0,12,1
1762502700,0,1,0.0263,3085997,46691,2,0,0,6,1,0,0,10000000,48160,1043963,2,0,0,6,1,0,0,10000000,2525,2723,3,0,0,6,1,0,0,100000000,1,4878,H,CORE-R1,2,0,12,1
1762502760,0,1,0.021666667,3125907,45541,2,0,0,6,1,0,0,10000000,46832,1050117,2,0,0,6,1,0,0,10000000,2595,3021,3,0,0,6,1,0,0,100000000,1,4938,H,CORE-R1,2,0,12,1
1762502820,0,1,0.025533333,3165816,44392,2,0,0,6,1,0,0,10000000,45504,1056272,2,0,0,6,1,175,0,10000000,2664,3320,3,0,0,6,1,0,0,100000000,1,4998,H,CORE-R1,2,0,12,1
1762502880,0,1,0.021933333,3204240,45547,2,0,0,6,1,0,0,10000000,46752,1047723,2,0,0,6,1,0,0,10000000,2528,2963,3,0,0,6,1,0,0,100000000,1,5059,H,CORE-R1,2,0,12,1
1762502940,0,1,0.033033333,3242664,46701,2,0,0,6,1,0,0,10000000,48000,1039173,2,0,0,6,1,0,0,10000000,2392,2605,3,0,0,6,1,0,0,100000000,1,5118,H,CORE-R1,2,0,12,1
1762503000,0,1,0.0257,3281088,47856,2,0,0,6,1,0,0,10000000,49248,1030624,2,0,0,6,1,187,0,10000000,2256,2248,3,0,0,6,1,0,0,100000000,1,5178,H,CORE-R1,2,0,12,1
1762503060,0,1,0.0251,3112197,46931,2,0,0,6,1,0,0,10000000,48179,1027131,2,0,0,6,1,0,0,10000000,2488,2533,3,0,0,6,1,0,0,100000000,1,5237,H,CORE-R1,2,0,12,1
1762503120,0,1,0.024566667,2943307,46005,2,0,0,6,1,0,0,10000000,47109,1023637,2,0,0,6,1,0,0,10000000,2720,2819,3,0,0,6,1,0,0,100000000,1,5298,H,CORE-R1,2,0,12,1
1762503180,0,1,0.0269,2774416,45080,2,0,0,6,1,0,0,10000000,46040,1020144,2,0,0,6,1,146,0,10000000,2952,3104,3,0,0,6,1,0,0,100000000,1,5358,H,CORE-R1,2,0,12,1
1762503240,0,1,0.030466667,2395064,45701,2,0,0,6,1,0,0,10000000,46763,992707,2,0,0,6,1,0,0,10000000,2795,3000,3,0,0,6,1,0,0,100000000,1,5418,H,CORE-R1,2,0,12,1
1762503300,0,1,0.016766667,2015712,46323,2,0,0,6,1,0,0,10000000,47485,965269,2,0,0,6,1,0,0,10000000,2637,2896,3,0,0,6,1,0,0,100000000,1,5478,H,CORE-R1,2,0,12,1
1762503360,0,1,0.026733333,1636360,46944,2,0,0,6,1,0,0,10000000,48208,937832,2,0,0,6,1,59,0,10000000,2480,2792,3,0,0,6,1,0,0,100000000,1,5538,H,CORE-R1,2,0,12,1
1762503420,0,1,0.025066667,1651208,45072,2,0,0,6,1,0,0,10000000,46443,962285,2,0,0,6,1,0,0,10000000,2405,2699,3,0,0,6,1,0,0,100000000,1,5598,H,CORE-R1,2,0,12,1
1762503480,0,1,0.023,1666056,43200,2,0,0,6,1,0,0,10000000,44677,986739,2,0,0,6,1,0,0,10000000,2331,2605,3,0,0,6,1,0,0,100000000,1,5657,H,CORE-R1,2,0,12,1
1762503540,0,1,0.0163,1680904,41328,2,0,0,6,1,0,0,10000000,42912,1011192,2,0,0,6,1,55,0,10000000,2256,2512,3,0,0,6,1,0,0,100000000,1,5719,H,CORE-R1,2,0,12,1
1762503600,0,1,0.030466667,1714517,43245,2,0,0,6,1,0,0,10000000,44784,990037,2,0,0,6,1,0,0,10000000,2283,2635,3,0,0,6,1,0,0,100000000,1,5778,H,CORE-R1,2,0,12,1
1762503660,0,1,0.029766667,1748131,45163,2,0,0,6,1,0,0,10000000,46656,968883,2,0,0,6,1,0,0,10000000,2309,2757,3,0,0,6,1,0,0,100000000,1,5838,H,CORE-R1,2,0,12,1
1762503720,0,1,0.034933333,1781744,47080,2,0,0,6,1,0,0,10000000,48528,947728,2,0,0,6,1,70,0,10000000,2336,2880,3,0,0,6,1,0,0,100000000,1,5897,H,CORE-R1,2,0,12,1
1762503780,0,1,0.0232,1769504,45477,2,0,0,6,1,0,0,10000000,46824,954389,2,0,0,6,1,0,0,10000000,2339,2928,3,0,0,6,1,0,0,100000000,1,5958,H,CORE-R1,2,0,12,1
1762503840,0,1,0.018866667,1757264,43875,2,0,0,6,1,0,0,10000000,45120,961051,2,0,0,6,1,0,0,10000000,2341,2976,3,0,0,6,1,0,0,100000000,1,6019,H,CORE-R1,2,0,12,1
1762503900,0,1,0.030566667,1745024,42272,2,0,0,6,1,0,0,10000000,43416,967712,2,0,0,6,1,64,0,10000000,2344,3024,3,0,0,6,1,0,0,100000000,1,6078,H,CORE-R1,2,0,12,1
1762503960,0,1,0.027733333,2196675,44976,2,0,0,6,1,0,0,10000000,44483,992181,2,0,0,6,1,0,0,10000000,4173,6357,3,0,0,6,1,0,0,100000000,1,6138,H,CORE-R1,2,0,12,1
1762504020,0,1,0.0267,2648325,47680,2,0,0,6,1,0,0,10000000,45549,1016651,2,0,0,6,1,0,0,10000000,6003,9691,3,0,0,6,1,0,0,100000000,1,6198,H,CORE-R1,2,0,12,1
1762504080,0,1,0.027233333,3099976,50384,2,0,0,6,1,0,0,10000000,46616,1041120,2,0,0,6,1,170,0,10000000,7832,13024,3,0,0,6,1,0,0,100000000,1,6258,H,CORE-R1,2,0,12,1
1762504140,0,1,0.0198,3103013,48496,2,0,0,6,1,0,0,10000000,46155,1037459,2,0,0,6,1,0,0,10000000,6480,10040,3,0,0,6,1,0,0,100000000,1,6317,H,CORE-R1,2,0,12,1
1762504200,66.66666667,1,0.248,3106051,46608,2,0,0,6,1,0,0,10000000,45693,1033797,2,0,0,6,1,0,0,10000000,5128,7056,3,0,0,6,1,0,0,100000000,1,6378,H,CORE-R1,2,0,12,1
1762504260,0,1,0.029833333,3109088,44720,2,0,0,6,1,0,0,10000000,45232,1030136,2,0,0,6,1,172,0,10000000,3776,4072,3,0,0,6,1,0,0,100000000,1,6437,H,CORE-R1,2,0,12,1
1762504320,0,1,0.021533333,3122341,44093,2,0,0,6,1,0,0,10000000,45717,1022211,2,0,0,6,1,0,0,10000000,3712,4811,3,0,0,6,1,0,0,100000000,1,6502,H,CORE-R1,2,0,12,1
1762504380,0,1,0.029533333,3135595,43467,2,0,0,6,1,0,0,10000000,46203,1014285,2,0,0,6,1,0,0,10000000,3648,5549,3,0,0,6,1,0,0,100000000,1,6558,H,CORE-R1,2,0,12,1
1762504440,0,1,0.031766667,3148848,42840,2,0,0,6,1,0,0,10000000,46688,1006360,2,0,0,6,1,177,0,10000000,3584,6288,3,0,0,6,1,0,0,100000000,1,6618,H,CORE-R1,2,0,12,1
1762504500,0,1,0.031433333,3073480,43797,2,0,0,6,1,0,0,10000000,46459,990853,2,0,0,6,1,0,0,10000000,4029,16475,3,0,0,6,1,0,0,100000000,1,6678,H,CORE-R1,2,0,12,1
1762504560,0,1,0.028466667,2998112,44755,2,0,0,6,1,0,0,10000000,46229,975347,2,0,0,6,1,0,0,10000000,4475,26661,3,0,0,6,1,0,0,100000000,1,6738,H,CORE-R1,2,0,12,1
1762504620,0,1,0.0169,2922744,45712,2,0,0,6,1,2,0,10000000,46000,959840,2,0,0,6,1,161,0,10000000,4920,36848,3,0,0,6,1,0,0,100000000,1,6798,H,CORE-R1,2,0,12,1
1762504680,0,1,0.024433333,2921029,45123,2,0,0,6,1,0,0,10000000,45765,985613,2,0,0,6,1,0,0,10000000,4123,25384,3,0,0,6,1,0,0,100000000,1,6858,H,CORE-R1,2,0,12,1
1762504740,0,1,0.027533333,2919315,44533,2,0,0,6,1,0,0,10000000,45531,1011387,2,0,0,6,1,0,0,10000000,3325,13920,3,0,0,6,1,0,0,100000000,1,6918,H,CORE-R1,2,0,12,1
1762504800,0,1,0.020766667,2917600,43944,2,0,0,6,1,0,0,10000000,45296,1037160,2,0,0,6,1,156,0,10000000,2528,2456,3,0,0,6,1,0,0,100000000,1,6978,H,CORE-R1,2,0,12,1
1762504860,0,1,0.0278,2980280,44331,2,0,0,6,1,0,0,10000000,45763,1025125,2,0,0,6,1,0,0,10000000,2496,2456,3,0,0,6,1,0,0,100000000,1,7038,H,CORE-R1,2,0,12,1
1762504920,0,1,0.0344,3042960,44717,2,0,0,6,1,0,0,10000000,46229,1013091,2,0,0,6,1,0,0,10000000,2464,2456,3,0,0,6,1,0,0,100000000,1,7098,H,CORE-R1,2,0,12,1
1762504980,0,1,0.0288,3105640,45104,2,0,0,6,1,0,0,10000000,46696,1001056,2,0,0,6,1,174,0,10000000,2432,2456,3,0,0,6,1,0,0,100000000,1,7157,H,CORE-R1,2,0,12,1
1762505040,0,1,0.019933333,3062821,44621,2,0,0,6,1,0,0,10000000,46003,1011768,2,0,0,6,1,0,0,10000000,2600,2784,3,0,0,6,1,0,0,100000000,1,7217,H,CORE-R1,2,0,12,1
1762505100,0,1,0.026533333,3020003,44139,2,0,0,6,1,0,0,10000000,45309,1022480,2,0,0,6,1,0,0,10000000,2768,3112,3,0,0,6,1,0,0,100000000,1,7278,H,CORE-R1,2,0,12,1
1762505160,0,1,0.0326,2977184,43656,2,0,0,6,1,0,0,10000000,44616,1033192,2,0,0,6,1,161,0,10000000,2936,3440,3,0,0,6,1,0,0,100000000,1,7338,H,CORE-R1,2,0,12,1
1762505220,0,1,0.0227,3040024,43733,2,0,0,6,1,0,0,10000000,44907,1032531,2,0,0,6,1,0,0,10000000,2787,3091,3,0,0,6,1,0,0,100000000,1,7398,H,CORE-R1,2,0,12,1
1762505280,0,1,0.0381,3102864,43811,2,0,0,6,1,0,0,10000000,45197,1031869,2,0,0,6,1,0,0,10000000,2637,2741,3,0,0,6,1,0,0,100000000,1,7458,H,CORE-R1,2,0,12,1
1762505340,0,1,0.0147,3165704,43888,2,0,0,6,1,0,0,10000000,45488,1031208,2,0,0,6,1,177,0,10000000,2488,2392,3,0,0,6,1,0,0,100000000,1,7518,H,CORE-R1,2,0,12,1
1762505400,0,1,0.035133333,3173403,43931,2,0,0,6,1,0,0,10000000,45315,1029632,2,0,0,6,1,0,0,10000000,2576,2835,3,0,0,6,1,0,0,100000000,1,7578,H,CORE-R1,2,0,12,1
1762505460,0,1,0.031266667,3181101,43973,2,0,0,6,1,0,0,10000000,45141,1028056,2,0,0,6,1,0,0,10000000,2664,3277,3,0,0,6,1,0,0,100000000,1,7638,H,CORE-R1,2,0,12,1
1762505520,0,1,0.026033333,3188800,44016,2,0,0,6,1,0,0,10000000,44968,1026480,2,0,0,6,1,179,0,10000000,2752,3720,3,0,0,6,1,0,0,100000000,1,7698,H,CORE-R1,2,0,12,1
1762505580,0,1,0.018833333,3120328,44179,2,0,0,6,1,0,0,10000000,45205,1031077,2,0,0,6,1,0,0,10000000,2624,3387,3,0,0,6,1,0,0,100000000,1,7758,H,CORE-R1,2,0,12,1
1762505640,0,1,0.029966667,3051856,44341,2,0,0,6,1,0,0,10000000,45443,1035675,2,0,0,6,1,0,0,10000000,2496,3053,3,0,0,6,1,0,0,100000000,1,7818,H,CORE-R1,2,0,12,1
1762505700,0,1,0.028766667,2983384,44504,2,0,0,6,1,0,0,10000000,45680,1040272,2,0,0,6,1,161,0,10000000,2368,2720,3,0,0,6,1,0,0,100000000,1,7879,H,CORE-R1,2,0,12,1
1762505760,0,1,0.028333333,3004091,44293,2,0,0,6,1,0,0,10000000,45565,1043125,2,0,0,6,1,0,0,10000000,2349,2651,3,0,0,6,1,0,0,100000000,1,7938,H,CORE-R1,2,0,12,1
1762505820,0,1,0.0262,3024797,44083,2,0,0,6,1,0,0,10000000,45451,1045979,2,0,0,6,1,0,0,10000000,2331,2581,3,0,0,6,1,0,0,100000000,1,7998,H,CORE-R1,2,0,12,1
1762505880,0,1,0.028733333,3045504,43872,2,0,0,6,1,0,0,10000000,45336,1048832,2,0,0,6,1,165,0,10000000,2312,2512,3,0,0,6,1,0,0,100000000,1,8058,H,CORE-R1,2,0,12,1
1762505940,0,1,0.022733333,3067488,43859,2,0,0,6,1,0,0,10000000,45347,1048485,2,0,0,6,1,0,0,10000000,2291,2424,3,0,0,6,1,0,0,100000000,1,8118,H,CORE-R1,2,0,12,1
1762506000,0,1,0.028566667,3089472,43845,2,0,0,6,1,0,0,10000000,45357,1048139,2,0,0,6,1,0,0,10000000,2269,2336,3,0,0,6,1,0,0,100000000,1,8177,H,CORE-R1,2,0,12,1
1762506060,0,1,0.0275,3111456,43832,2,0,0,6,1,0,0,10000000,45368,1047792,2,0,0,6,1,170,0,10000000,2248,2248,3,0,0,6,1,0,0,100000000,1,8239,H,CORE-R1,2,0,12,1
1762506120,0,1,0.031066667,3048053,44259,2,0,0,6,1,0,0,10000000,45416,1047592,2,0,0,6,1,0,0,10000000,2760,4539,3,0,0,6,1,0,0,100000000,1,8298,H,CORE-R1,2,0,12,1
1762506180,0,1,0.029933333,2984651,44685,2,0,0,6,1,0,0,10000000,45464,1047392,2,0,0,6,1,0,0,10000000,3272,6829,3,0,0,6,1,0,0,100000000,1,8358,H,CORE-R1,2,0,12,1
1762506240,0,1,0.032833333,2921248,45112,2,0,0,6,1,0,0,10000000,45512,1047192,2,0,0,6,1,154,0,10000000,3784,9120,3,0,0,6,1,0,0,100000000,1,8418,H,CORE-R1,2,0,12,1
1762506300,0,1,0.027333333,3086011,45259,2,0,0,6,1,0,0,10000000,45936,1045347,2,0,0,6,1,0,0,10000000,3456,7203,3,0,0,6,1,0,0,100000000,1,8477,H,CORE-R1,2,0,12,1
1762506360,0,1,0.025033333,3250773,45405,2,0,0,6,1,0,0,10000000,46360,1043501,2,0,0,6,1,0,0,10000000,3128,5285,3,0,0,6,1,0,0,100000000,1,8538,H,CORE-R1,2,0,12,1
1762506420,0,1,0.0227,3415536,45552,2,0,0,6,1,0,0,10000000,46784,1041656,2,0,0,6,1,196,0,10000000,2800,3368,3,0,0,6,1,0,0,100000000,1,8597,H,CORE-R1,2,0,12,1
1762506480,0,1,0.025333333,3258379,44659,2,0,0,6,1,0,0,10000000,45875,1043000,2,0,0,6,1,0,0,10000000,2643,3200,3,0,0,6,1,0,0,100000000,1,8658,H,CORE-R1,2,0,12,1
1762506540,0,1,0.027933333,3101221,43765,2,0,0,6,1,0,0,10000000,44965,1044344,2,0,0,6,1,0,0,10000000,2485,3032,3,0,0,6,1,0,0,100000000,1,8718,H,CORE-R1,2,0,12,1
1762506600,0,1,0.023766667,2944064,42872,2,0,0,6,1,0,0,10000000,44056,1045688,2,0,0,6,1,157,0,10000000,2328,2864,3,0,0,6,1,0,0,100000000,1,8778,H,CORE-R1,2,0,12,1
1762506660,0,1,0.0283,3029472,43341,2,0,0,6,1,0,0,10000000,44475,1040576,2,0,0,6,1,0,0,10000000,2499,2861,3,0,0,6,1,0,0,100000000,1,8838,H,CORE-R1,2,0,12,1
1762506720,0,1,0.026733333,3114880,43811,2,0,0,6,1,0,0,10000000,44893,1035464,2,0,0,6,1,0,0,10000000,2669,2859,3,0,0,6,1,0,0,100000000,1,8898,H,CORE-R1,2,0,12,1
1762506780,0,1,0.0287,3200288,44280,2,0,0,6,1,0,0,10000000,45312,1030352,2,0,0,6,1,179,0,10000000,2840,2856,3,0,0,6,1,0,0,100000000,1,8958,H,CORE-R1,2,0,12,1
1762506840,0,1,0.0346,3245707,43856,2,0,0,6,1,0,0,10000000,44992,1034693,2,0,0,6,1,0,0,10000000,2749,2864,3,0,0,6,1,0,0,100000000,1,9018,H,CORE-R1,2,0,12,1
1762506900,0,1,0.0263,3291125,43432,2,0,0,6,1,0,0,10000000,44672,1039035,2,0,0,6,1,0,0,10000000,2659,2872,3,0,0,6,1,0,0,100000000,1,9078,H,CORE-R1,2,0,12,1
1762506960,0,1,0.0238,3336544,43008,2,0,0,6,1,0,0,10000000,44352,1043376,2,0,0,6,1,189,0,10000000,2568,2880,3,0,0,6,1,0,0,100000000,1,9137,H,CORE-R1,2,0,12,1
1762507020,0,1,0.0299,3227027,42965,2,0,0,6,1,0,0,10000000,44251,1048200,2,0,0,6,1,0,0,10000000,2656,2947,3,0,0,6,1,0,0,100000000,1,9197,H,CORE-R1,2,0,12,1
1762507080,0,1,0.0271,3117509,42923,2,0,0,6,1,0,0,10000000,44149,1053024,2,0,0,6,1,0,0,10000000,2744,3013,3,0,0,6,1,0,0,100000000,1,9259,H,CORE-R1,2,0,12,1
1762507140,0,1,0.0347,3007992,42880,2,0,0,6,1,0,0,10000000,44048,1057848,2,0,0,6,1,161,0,10000000,2832,3080,3,0,0,6,1,0,0,100000000,1,9318,H,CORE-R1,2,0,12,1
1762507200,0,1,0.032166667,3273488,43565,2,0,0,6,1,0,0,10000000,44725,1055579,2,0,0,6,1,0,0,10000000,2755,4800,3,0,0,6,1,0,0,100000000,1,9378,H,CORE-R1,2,0,12,1
1762507260,0,1,0.061133333,3538984,44251,2,0,0,6,1,0,0,10000000,45403,1053309,2,0,0,6,1,0,0,10000000,2677,6520,3,0,0,6,1,0,0,100000000,1,9438,H,CORE-R1,2,0,12,1
1762507320,0,1,0.0256,3804480,44936,2,0,0,6,1,0,0,10000000,46080,1051040,2,0,0,6,1,228,0,10000000,2600,8240,3,0,0,6,1,0,0,100000000,1,9498,H,CORE-R1,2,0,12,1
1762507380,0,1,0.031766667,3732821,44717,2,0,0,6,1,0,0,10000000,45891,1050128,2,0,0,6,1,0,0,10000000,2544,6421,3,0,0,6,1,0,0,100000000,1,9558,H,CORE-R1,2,0,12,1
1762507440,0,1,0.028166667,3661163,44499,2,0,0,6,1,0,0,10000000,45701,1049216,2,0,0,6,1,0,0,10000000,2488,4603,3,0,0,6,1,0,0,100000000,1,9618,H,CORE-R1,2,0,12,1
1762507500,0,1,0.030033333,3589504,44280,2,0,0,6,1,0,0,10000000,45512,1048304,2,0,0,6,1,210,0,10000000,2432,2784,3,0,0,6,1,0,0,100000000,1,9678,H,CORE-R1,2,0,12,1
1762507560,0,1,0.0259,3721301,44061,2,0,0,6,1,0,0,10000000,45371,1050027,2,0,0,6,1,0,0,10000000,2416,2659,3,0,0,6,1,0,0,100000000,1,9738,H,CORE-R1,2,0,12,1
1762507620,0,1,0.022733333,3853099,43843,2,0,0,6,1,0,0,10000000,45229,1051749,2,0,0,6,1,0,0,10000000,2400,2533,3,0,0,6,1,0,0,100000000,1,9797,H,CORE-R1,2,0,12,1
1762507680,0,1,0.0219,3984896,43624,2,0,0,6,1,0,0,10000000,45088,1053472,2,0,0,6,1,242,0,10000000,2384,2408,3,0,0,6,1,0,0,100000000,1,9858,H,CORE-R1,2,0,12,1
1762507740,0,1,0.023566667,3628896,43888,2,0,0,6,1,0,0,10000000,45075,1053952,2,0,0,6,1,0,0,10000000,2837,2992,3,0,0,6,1,0,0,100000000,1,9918,H,CORE-R1,2,0,12,1
1762507800,33.33333333,1,0.45515,3272896,44152,2,0,0,6,1,0,0,10000000,45061,1054432,2,0,0,6,1,0,0,10000000,3291,3576,3,0,0,6,1,0,0,100000000,1,9979,H,CORE-R1,2,0,12,1
1762507860,0,1,0.022333333,2916896,44416,2,0,0,6,1,1,0,10000000,45048,1054912,2,0,0,6,1,154,0,10000000,3744,4160,3,0,0,6,1,0,0,100000000,1,10039,H,CORE-R1,2,0,12,1
1762507920,0,1,0.030833333,2946717,44560,2,0,0,6,1,0,0,10000000,45917,1048787,2,0,0,6,1,0,0,10000000,4003,6848,3,0,0,6,1,0,0,100000000,1,10106,H,CORE-R1,2,0,12,1
1762507980,0,1,0.0316,2976539,44704,2,0,0,6,1,0,0,10000000,46787,1042661,2,0,0,6,1,0,0,10000000,4261,9536,3,0,0,6,1,0,0,100000000,1,10158,H,CORE-R1,2,0,12,1
1762508040,0,1,0.0252,3006360,44848,2,0,0,6,1,0,0,10000000,47656,1036536,2,0,0,6,1,162,0,10000000,4520,12224,3,0,0,6,1,0,0,100000000,1,10218,H,CORE-R1,2,0,12,1
1762508100,0,1,0.028233333,3014709,44365,2,0,0,6,1,0,0,10000000,46661,1044280,2,0,0,6,1,0,0,10000000,3835,9285,3,0,0,6,1,0,0,100000000,1,10277,H,CORE-R1,2,0,12,1
1762508160,0,1,0.023766667,3023059,43883,2,0,0,6,1,0,0,10000000,45667,1052024,2,0,0,6,1,0,0,10000000,3149,6347,3,0,0,6,1,0,0,100000000,1,10337,H,CORE-R1,2,0,12,1
1762508220,0,1,0.037966667,3031408,43400,2,0,0,6,1,0,0,10000000,44672,1059768,2,0,0,6,1,163,0,10000000,2464,3408,3,0,0,6,1,0,0,100000000,1,10398,H,CORE-R1,2,0,12,1
1762508280,0,1,0.025833333,3035064,43480,2,0,0,6,1,0,0,10000000,44723,1058496,2,0,0,6,1,0,0,10000000,2443,3189,3,0,0,6,1,0,0,100000000,1,10458,H,CORE-R1,2,0,12,1
1762508340,0,1,0.025033333,3038720,43560,2,0,0,6,1,0,0,10000000,44773,1057224,2,0,0,6,1,0,0,10000000,2421,2971,3,0,0,6,1,0,0,100000000,1,10518,H,CORE-R1,2,0,12,1
1762508400,0,1,0.0244,3042376,43640,2,0,0,6,1,0,0,10000000,44824,1055952,2,0,0,6,1,164,0,10000000,2400,2752,3,0,0,6,1,0,0,100000000,1,10578,H,CORE-R1,2,0,12,1
1762508460,0,1,0.021033333,3110384,43971,2,0,0,6,1,0,0,10000000,45288,1046997,2,0,0,6,1,0,0,10000000,2381,2672,3,0,0,6,1,0,0,100000000,1,10638,H,CORE-R1,2,0,12,1
1762508520,0,1,0.0256,3178392,44301,2,0,0,6,1,0,0,10000000,45752,1038043,2,0,0,6,1,0,0,10000000,2363,2592,3,0,0,6,1,0,0,100000000,1,10698,H,CORE-R1,2,0,12,1
1762508580,0,1,0.026033333,3246400,44632,2,0,0,6,1,0,0,10000000,46216,1029088,2,0,0,6,1,183,0,10000000,2344,2512,3,0,0,6,1,0,0,100000000,1,10758,H,CORE-R1,2,0,12,1
